respondent_id,xyz_vaccine,seasonal_vaccine
40379,0.05,0.22
40380,0.01,0.1
40381,0.07,0.85
40382,0.12,0.19
40383,0.26,0.27
40384,0.19,1
40385,0,0.06
40386,0,0.63
40387,0.32,0.45
40388,0.66,0.26
40389,0.93,0.87
40390,0.32,0.55
40391,0.37,0.68
40392,0.01,0.79
40393,0.58,0.86
40394,0.05,0.39
40395,0.02,0.72
40396,0.57,0.82
40397,0.77,0.8
40398,0.31,0.88
40399,0.18,0.91
40400,0.1,0.47
40401,0.14,0.38
40402,0.04,0.18
40403,0.01,0.29
40404,0,0.14
40405,0.03,0.95
40406,0.6,0.99
40407,0.41,0.46
40408,0.3,0.18
40409,0.48,0.3
40410,0.03,0.25
40411,0.17,0.22
40412,0.19,0.82
40413,0.02,0.51
40414,0.29,0.88
40415,0.01,0.02
40416,0.06,0.37
40417,0,0.03
40418,0.03,0.18
40419,0.04,0
40420,0.01,0.59
40421,0.06,0.5
40422,0.79,0.74
40423,0.9,0.6
40424,0.24,0.31
40425,0.25,0.27
40426,0.36,0.37
40427,0.1,0.05
40428,0.54,0.32
40429,0.94,0.96
40430,0.78,0.82
40431,0,0.04
40432,0,0.1
40433,0.02,0.05
40434,0.03,0.16
40435,0.17,0.61
40436,0.02,0.09
40437,0.12,0.87
40438,0.68,0.45
40439,0.01,0.38
40440,0.02,0.1
40441,0.78,0.24
40442,0.02,0.12
40443,0,0.6
40444,0.1,0.04
40445,0.28,0.43
40446,0.25,0.66
40447,0.61,0.62
40448,0.12,0.72
40449,0.3,0.56
40450,0.01,0.21
40451,0.32,0.71
40452,0.03,0.05
40453,0.97,0.81
40454,0.13,0.11
40455,0.84,0.92
40456,0.01,0.32
40457,0.03,0.74
40458,0,0.17
40459,0.93,0.87
40460,0.22,0.63
40461,0.19,0.12
40462,0.44,0.75
40463,0,0.88
40464,0.04,0.57
40465,0,0.14
40466,0.03,0.62
40467,0.17,0.58
40468,0.38,0.76
40469,0.04,0.81
40470,0.13,0.43
40471,0.11,0.26
40472,0.04,0.04
40473,0,0.59
40474,0.15,0.21
40475,0.25,0.28
40476,0.24,0.08
40477,0.35,0.46
40478,0.02,0.35
40479,0.09,0.33
40480,0.3,0.75
40481,0.07,0.46
40482,0.84,0.56
40483,0,0.06
40484,0.96,1
40485,0.48,0.5
40486,0.03,0.06
40487,0.15,0.36
40488,0.46,0.75
40489,0.32,0.38
40490,0.31,0.5
40491,0.32,0.6
40492,0.21,0.68
40493,0.05,0.44
40494,0.01,0
40495,0.6,0.62
40496,0.27,0.8
40497,0.18,0.87
40498,0.01,0.41
40499,0.56,0.37
40500,0.01,0.11
40501,0.14,0.66
40502,0.12,0.09
40503,0.2,0.64
40504,0,0.01
40505,0.02,0.27
40506,0.13,0.77
40507,0.07,0.82
40508,0.33,0.68
40509,0.02,0.19
40510,0.06,0.93
40511,0.4,0.27
40512,0.71,0.67
40513,0.01,0.4
40514,0.01,0.98
40515,0.14,0.98
40516,0.24,0.94
40517,0.04,0.1
40518,0.05,0
40519,0.43,0.35
40520,1,1
40521,0.62,0.99
40522,0.05,0.75
40523,0.04,0.53
40524,0,0.37
40525,0.68,0.81
40526,0.19,0.63
40527,0.88,0.96
40528,0.04,0.1
40529,0.21,0.18
40530,0.11,0.31
40531,0.03,0.64
40532,0,0.4
40533,0.66,0.98
40534,0.06,0.14
40535,0.29,0.51
40536,0.02,0.05
40537,0,0.12
40538,0.03,0.91
40539,0,0.37
40540,0.8,0.5
40541,0.01,0.95
40542,0.13,0.12
40543,0.01,0.1
40544,0,0.11
40545,0.05,0.98
40546,0.14,0.18
40547,0.31,0.57
40548,0.01,0.19
40549,0.11,0.86
40550,0.25,0.04
40551,0.16,0.31
40552,0.11,0.42
40553,0.07,0.18
40554,0.89,0.66
40555,0,0.2
40556,0.12,0.24
40557,0.18,0.73
40558,0.53,0.47
40559,0.29,0.9
40560,0.21,0.87
40561,0.01,0.21
40562,0.2,0.14
40563,0.05,0.37
40564,0.44,0.57
40565,0.74,0.58
40566,0.1,0.31
40567,0.33,0.6
40568,0.01,0.2
40569,0.31,0.99
40570,0.72,0.67
40571,0.27,0.6
40572,0.09,0.93
40573,0.04,0.52
40574,0.04,0.87
40575,0.75,0.57
40576,0.03,0.05
40577,0.05,0.47
40578,0.13,0.09
40579,0.02,0.39
40580,0.1,0.15
40581,0.22,0.26
40582,0.31,0.86
40583,0.02,0.03
40584,0.24,0.4
40585,0.05,0.04
40586,0,0.06
40587,0.18,0.39
40588,0.16,0.87
40589,0.21,0.81
40590,0.18,0.73
40591,0.14,0.97
40592,0.58,0.68
40593,0.01,0.43
40594,0.03,0.11
40595,0.33,0.82
40596,0.13,0.72
40597,0,0.99
40598,0.11,0.44
40599,0.11,0.21
40600,0.16,0.43
40601,0.29,0.4
40602,0.05,0.11
40603,0.04,0.24
40604,0.59,0.28
40605,0.41,0.73
40606,0.57,0.69
40607,0.03,0.85
40608,0.03,0.1
40609,0.1,0.3
40610,0.57,0.41
40611,0.04,0.35
40612,0.21,0.45
40613,0.48,0.59
40614,0.11,0.28
40615,0,0.07
40616,0.03,0.16
40617,0.12,0.78
40618,0.16,0.15
40619,0.15,0.97
40620,0.28,0.28
40621,0.12,0.35
40622,0.05,0.02
40623,0.04,0.68
40624,0.98,0.82
40625,0.02,0.77
40626,0.05,0.27
40627,0.31,0.58
40628,0.01,0.11
40629,0.04,0.29
40630,0.08,0.28
40631,0.1,0.11
40632,0.45,0.25
40633,0.1,0.46
40634,0.18,0.54
40635,0.1,0.96
40636,0.1,0.77
40637,0.86,0.97
40638,0.02,0.84
40639,0.04,0.55
40640,0,0.51
40641,0.17,0.21
40642,0.33,0.56
40643,0.06,0.09
40644,0,0.46
40645,0.3,0.28
40646,0.57,0.97
40647,0.84,0.88
40648,0.16,0.51
40649,0.07,0.77
40650,0.12,0.84
40651,0.33,0.77
40652,0.35,0.51
40653,0.09,0.62
40654,0.16,0.19
40655,0.34,0.4
40656,0.05,0.12
40657,0.38,0.77
40658,0.43,0.64
40659,0.01,0.22
40660,0.01,0.32
40661,0,0.17
40662,0.98,0.97
40663,0.33,0.84
40664,0.48,0.46
40665,0.35,0.12
40666,0.11,0.57
40667,0.2,0.37
40668,0.03,0.69
40669,0.06,0.19
40670,0.04,0.19
40671,0.46,0.51
40672,0.68,0.96
40673,0.04,0.53
40674,0.01,0.31
40675,0.72,0.91
40676,0,0.12
40677,0.01,0.74
40678,0.24,0.03
40679,0.06,0.13
40680,0.26,0.51
40681,0.09,0.55
40682,0.55,0.75
40683,0.04,0.42
40684,0,0.12
40685,0.03,0.76
40686,0,0.98
40687,0.89,0.7
40688,0.26,0.45
40689,0.98,0.98
40690,0.27,0.41
40691,0.04,0
40692,0.36,0.45
40693,0.02,0.9
40694,0,0.88
40695,0.08,0.31
40696,0.01,0.11
40697,0.07,0.28
40698,0.05,0.92
40699,0.56,0.94
40700,0.43,0.58
40701,0.83,0.88
40702,0.33,0.4
40703,0.06,0.34
40704,0.74,0.94
40705,0.21,0.22
40706,0.06,0.13
40707,0.31,0.9
40708,0.81,0.96
40709,0.25,0.66
40710,0.96,0.42
40711,0.26,0.89
40712,0.28,0.23
40713,0.05,0.65
40714,0.05,0.08
40715,0.95,0.74
40716,0.08,0.21
40717,0.09,0.25
40718,0.01,0.62
40719,0,0.08
40720,0.06,0.58
40721,0.31,0.94
40722,0.01,0.29
40723,0.02,0.01
40724,0.1,0.12
40725,0.07,0.27
40726,0.32,0.15
40727,0.01,0.07
40728,0,0.18
40729,0,0.19
40730,0.06,0.71
40731,0.08,0.39
40732,0.11,0.24
40733,0.1,0.98
40734,0.22,0.13
40735,0.08,0.66
40736,0.34,0.5
40737,0.08,0.25
40738,0.14,0.96
40739,0.01,0.02
40740,0.04,0.45
40741,0,0.03
40742,0.05,0.33
40743,0.25,0.95
40744,0.12,0.49
40745,0.02,0.73
40746,0.02,0.06
40747,0.04,0.26
40748,0.08,0.6
40749,0.12,0.32
40750,0.29,0.29
40751,0.02,0.87
40752,0.05,0.07
40753,0.72,0.8
40754,0.01,0.04
40755,0.05,0.98
40756,0.21,0.3
40757,0.11,0.57
40758,0.8,0.77
40759,0.06,0.44
40760,0.01,0.78
40761,0.9,0.8
40762,0.03,0.56
40763,0,0.02
40764,0.11,0.18
40765,0.27,0.24
40766,0.92,0.66
40767,0.05,0.01
40768,0.29,0.21
40769,0,0.07
40770,0,0.24
40771,0.06,0.37
40772,0.64,0.65
40773,0.01,0.27
40774,0.02,0.73
40775,0.04,0
40776,0.22,0.36
40777,0.57,0.4
40778,0,0.03
40779,0.02,0.64
40780,0.02,0.91
40781,0.88,0.97
40782,0.51,0.65
40783,0.13,0.48
40784,0.02,0.03
40785,0.01,0.45
40786,0,0.24
40787,0.19,0.42
40788,0.01,0
40789,0.05,0.43
40790,0.06,0.81
40791,0.01,0.07
40792,0.35,0.35
40793,0.13,0.29
40794,0,0.12
40795,0.29,0.42
40796,0.01,0.26
40797,0.29,0.69
40798,0.04,0.64
40799,0.83,1
40800,0.02,0.03
40801,0.28,0.06
40802,0,0.02
40803,0.38,0.65
40804,0.73,0.91
40805,0.33,0.66
40806,0.36,0.69
40807,0.13,0.25
40808,0.03,0.23
40809,0.04,0.02
40810,0.08,0.29
40811,0.07,0.51
40812,0.02,0.12
40813,0.03,0.22
40814,0.28,0.14
40815,0.08,0.2
40816,0.14,0.26
40817,0,0
40818,0.15,0.13
40819,0.02,0.81
40820,0.04,0.27
40821,0.31,0.66
40822,0.11,0.38
40823,0.78,0.85
40824,0.09,0.5
40825,0.05,0.69
40826,0.72,0.83
40827,0.04,0.96
40828,0.26,0.38
40829,0.01,0.8
40830,0.04,0.51
40831,0.05,0.75
40832,0.89,0.8
40833,0.97,0.89
40834,0.25,0.12
40835,0.02,0.3
40836,0,0.92
40837,0.03,0.12
40838,0.1,0.87
40839,0.13,0.7
40840,0.72,0.84
40841,0.26,0.8
40842,0.68,0.35
40843,0.46,0.75
40844,0.07,0.28
40845,0.04,0.04
40846,0.19,0.72
40847,0.5,0.8
40848,0.08,0.78
40849,0.08,0.98
40850,0.52,0.86
40851,0.1,0.18
40852,0.02,0.04
40853,0.94,0.59
40854,0.28,0.56
40855,0.09,0.9
40856,0,0.63
40857,0.57,0.94
40858,0.16,0.29
40859,0.19,0.32
40860,0.81,0.72
40861,0,0.35
40862,0.13,0.31
40863,0.05,0.2
40864,0.01,0.45
40865,0.07,0.11
40866,0,0.81
40867,0.07,0.75
40868,0.06,0.26
40869,0.02,0.89
40870,0.01,0.13
40871,0.38,0.59
40872,0.01,0.52
40873,0.71,0.77
40874,0.61,0.86
40875,0.12,0.51
40876,0.8,0.83
40877,0.34,0.37
40878,0.04,0.25
40879,0.11,0.99
40880,0.44,0.79
40881,0.08,0.78
40882,0.26,0.91
40883,0.61,0.83
40884,0.02,0.41
40885,0.03,0.98
40886,0,0.19
40887,0.02,0.9
40888,0.27,0.24
40889,0.01,0.93
40890,0.23,0.18
40891,0,0.39
40892,0.28,0.39
40893,0.31,0.52
40894,0.11,0.22
40895,0.72,0.76
40896,0,0.31
40897,0.73,0.75
40898,0.72,0.82
40899,0.02,0.86
40900,0.03,0.09
40901,0.27,0.36
40902,0.31,0.74
40903,0.01,0.3
40904,0.51,0.75
40905,0.29,0.98
40906,0.79,0.92
40907,0.44,0.28
40908,0.16,0.6
40909,0.01,0.36
40910,0.52,0.43
40911,0.08,0.77
40912,0.11,0.11
40913,0.17,0.25
40914,0.63,0.7
40915,0.2,0.66
40916,0.08,0.21
40917,0.01,0.46
40918,0.55,0.46
40919,0.44,0.82
40920,0.14,0.11
40921,0.02,0.36
40922,0.17,0.43
40923,0.15,0.25
40924,0.08,0.04
40925,0.07,0.16
40926,0.35,0.59
40927,0.01,0.19
40928,0.27,0.68
40929,0,0.29
40930,0.28,0.92
40931,0.33,0.34
40932,0.41,0.17
40933,0.83,0.76
40934,0.94,1
40935,0.11,0.4
40936,0.48,0.85
40937,0.34,0.33
40938,0.01,0.31
40939,0.23,0.86
40940,0,0.54
40941,0.05,0.31
40942,0.04,0.28
40943,0,0.02
40944,0.03,0.48
40945,0.12,0.57
40946,0.04,0.33
40947,0.3,0.07
40948,0.06,0.22
40949,0.02,0.83
40950,0.19,0.92
40951,0.58,0.69
40952,0.33,0.36
40953,0.12,0.93
40954,0.51,1
40955,0.08,0.2
40956,0.04,0.28
40957,0.15,0.1
40958,0.34,0.7
40959,0.07,0.16
40960,0.42,0.71
40961,0.08,0.16
40962,0.13,0.99
40963,0.08,0.08
40964,0.2,0.35
40965,0.44,0.89
40966,0,0.45
40967,0.05,0.17
40968,0.25,0.86
40969,0.28,0.56
40970,0,0.41
40971,0,0.38
40972,0.19,0.38
40973,0.05,0.24
40974,0.45,0.57
40975,0.39,0.61
40976,0.08,0.46
40977,0.39,0.74
40978,0.07,0.13
40979,0.73,0.93
40980,0.02,0.14
40981,0.14,0.71
40982,0.15,0.17
40983,0.41,0.75
40984,0.33,0.05
40985,0.71,0.94
40986,0,0.06
40987,0.41,0.8
40988,0.03,0.32
40989,0.01,0.64
40990,0.08,0.18
40991,0,0.14
40992,0.24,0.43
40993,0.09,0.19
40994,0.54,0.82
40995,0.04,0
40996,0.24,1
40997,0.08,0.78
40998,0.06,0.39
40999,0.29,0.22
41000,0.44,0.53
41001,0,0.03
41002,0.45,0.94
41003,0.19,0.84
41004,0.03,0.25
41005,0.39,0.48
41006,0.01,0.02
41007,0.27,0.8
41008,0.02,0.72
41009,0.11,0.1
41010,0.01,0.39
41011,0.44,0.57
41012,0.89,0.91
41013,0.46,0.24
41014,0.01,0.1
41015,0.01,0.97
41016,0.06,0.21
41017,0.04,0.51
41018,0.17,0.26
41019,0.13,0.31
41020,0.02,0.88
41021,0.22,0.48
41022,0.07,0.09
41023,0.15,0.86
41024,0.04,0.51
41025,0.02,0.21
41026,0.13,0.11
41027,0.74,0.87
41028,0.07,0.37
41029,0,0.21
41030,0.44,0.66
41031,0.83,0.71
41032,0.24,0.77
41033,0.13,0.57
41034,0.22,0.7
41035,0.05,0.87
41036,0.76,0.93
41037,0.06,0.95
41038,0.6,0.45
41039,0,0
41040,0.03,0.02
41041,0.25,0.13
41042,0.6,0.77
41043,0.01,0.19
41044,0.09,0.2
41045,0.02,0.77
41046,0.05,0.04
41047,0.24,0.03
41048,0.67,0.4
41049,0.31,0.08
41050,0.3,0.34
41051,0.41,1
41052,0.08,0.48
41053,0.8,1
41054,0.44,0.4
41055,0,0.14
41056,0.01,0.09
41057,0.05,0.05
41058,0.1,0.89
41059,0.01,0.35
41060,0.84,0.42
41061,0.34,0.27
41062,0.25,0.98
41063,0.02,0.08
41064,0.01,0.75
41065,0.29,0.11
41066,0,0.12
41067,0.26,0.56
41068,0.49,0.76
41069,0.53,0.9
41070,0.6,0.4
41071,0.1,0.46
41072,0.26,0.26
41073,0,0.9
41074,0.26,0.34
41075,0.17,0.31
41076,0.37,0.68
41077,0.26,0.39
41078,0.3,0.85
41079,0,0.03
41080,0.13,0.09
41081,0.1,0.74
41082,0.38,0.69
41083,0.06,0.54
41084,0,0.95
41085,0.13,0.15
41086,0.01,0.13
41087,0.38,0.79
41088,0.43,0.83
41089,0.61,0.76
41090,0.05,0.29
41091,0.46,0.96
41092,0.02,0.14
41093,0.09,0.24
41094,0.03,0.04
41095,0.07,0.29
41096,0.03,0.02
41097,0.16,0.38
41098,0.29,0.23
41099,0.03,0.2
41100,0.33,0.55
41101,0.02,0.37
41102,0.25,0.79
41103,0,0.05
41104,0.06,0
41105,0.48,0.36
41106,0.14,0.37
41107,0.76,0.83
41108,0.09,0.79
41109,0.45,0.46
41110,0.41,0.75
41111,0.07,0.57
41112,0.05,0.1
41113,0.73,0.83
41114,0.21,0.47
41115,0.45,0.85
41116,0.36,0.22
41117,0.43,0.7
41118,0.07,0.69
41119,0.01,0.48
41120,0.19,0.6
41121,0.09,0.69
41122,0.23,0.48
41123,0.35,0.26
41124,0.2,0.97
41125,0.11,0.4
41126,0.41,0.4
41127,0.79,0.32
41128,0.04,0.38
41129,0.04,0.32
41130,0.03,0.59
41131,0.16,0.5
41132,0.54,0.49
41133,0,0.65
41134,0.01,0.02
41135,0.09,0.04
41136,0.07,0.15
41137,0.02,0.05
41138,0.07,0.12
41139,0.73,0.56
41140,0.12,0.27
41141,0.25,0.61
41142,0.32,0.45
41143,0.12,0.44
41144,0.27,0.47
41145,0.57,0.93
41146,0.45,0.51
41147,0.01,0.23
41148,0.02,0.03
41149,0.02,0.01
41150,0.25,0.49
41151,0,0.97
41152,0.6,0.76
41153,0,0.18
41154,0.09,0.19
41155,0.06,0.46
41156,0.05,0.14
41157,0.01,0.67
41158,0.79,0.63
41159,0.2,0.19
41160,0.32,0.68
41161,0.01,0.01
41162,0,0.13
41163,0.03,0.27
41164,0.01,0.5
41165,0.64,0.78
41166,0.14,0.88
41167,0.16,0.98
41168,0.24,0.18
41169,0.07,0.63
41170,0.43,0.58
41171,0.94,1
41172,0.06,0.84
41173,0.04,0.05
41174,0.6,0.75
41175,0.01,0.62
41176,0.26,0.16
41177,0.41,0.65
41178,0,0.2
41179,0.18,0.37
41180,0,0.22
41181,0.16,0.55
41182,0.06,0.34
41183,0.12,0.22
41184,0.13,0.65
41185,0.02,0.16
41186,0,0.4
41187,0.19,0.1
41188,0.97,0.9
41189,0.1,0.21
41190,0.57,0.58
41191,0.82,0.71
41192,0.06,0.25
41193,0.06,0.95
41194,0.17,0.23
41195,0.17,0.22
41196,0.16,0.82
41197,0.1,0.15
41198,0.38,0.73
41199,0.37,0.9
41200,0.13,0.22
41201,0.01,0.04
41202,0.94,0.91
41203,0.79,0.65
41204,0.14,0.25
41205,0,0.02
41206,0.29,0.32
41207,0,0.23
41208,0.36,0.39
41209,0.18,0.88
41210,0.01,0.64
41211,0.05,0.36
41212,0.06,0.78
41213,0.2,0.3
41214,0.6,0.94
41215,0.07,0.73
41216,0.11,0.41
41217,0.08,0.15
41218,0,0.08
41219,0.1,0.05
41220,0.12,0.01
41221,0.29,0.71
41222,0.02,0.89
41223,0.48,0.95
41224,0.02,0.52
41225,0.09,0.06
41226,0.46,0.58
41227,0.02,0.09
41228,0.02,0.27
41229,0.02,0.55
41230,0.06,0.64
41231,0.06,0.18
41232,0.01,0.01
41233,0.03,0.4
41234,0.19,0.21
41235,0.84,0.86
41236,0.04,0.29
41237,0.65,0.49
41238,0.97,0.99
41239,0.02,0.06
41240,0,0.15
41241,0.21,0.17
41242,0.04,0.3
41243,0,0.11
41244,0.07,0.16
41245,0.14,0.26
41246,0.26,0.23
41247,0.12,0.41
41248,0.9,0.82
41249,0.91,0.91
41250,0.03,0.44
41251,0.05,0.64
41252,0.03,0.98
41253,0.76,0.93
41254,0.07,0.19
41255,0.91,0.75
41256,0.24,0.57
41257,0.5,0.79
41258,0.01,0.31
41259,0.35,0.17
41260,0.33,0.99
41261,0.09,0.54
41262,0.35,0.08
41263,0.01,0.21
41264,0.52,0.81
41265,0.18,0.38
41266,0.04,0.03
41267,0.04,0.16
41268,0.19,0.28
41269,0.35,0.8
41270,0.16,0.23
41271,0.16,0.11
41272,0.08,0.09
41273,0,0
41274,0.45,0.3
41275,0.23,0.06
41276,0.06,0.27
41277,0.03,0.12
41278,0.03,0.03
41279,0.03,0.26
41280,0.45,0.32
41281,0.06,0.48
41282,0.03,0.52
41283,0.09,0.34
41284,0.11,0.68
41285,0.02,0.14
41286,0.08,0.15
41287,0.5,0.55
41288,0,0.19
41289,0.11,0.85
41290,0.08,0.17
41291,0.38,0.86
41292,0.06,0.34
41293,0.05,0
41294,0.14,0.38
41295,0.02,0.41
41296,0,0.09
41297,0.08,0.4
41298,0.3,0.79
41299,0.13,0.13
41300,0.06,0.02
41301,0.16,0.14
41302,0.04,0.51
41303,0,0.36
41304,0.26,0.39
41305,0.33,0.46
41306,0.04,0.7
41307,0.39,0.29
41308,0.04,0.37
41309,0.02,0.04
41310,0.5,0.48
41311,0.43,0.47
41312,0.08,0.16
41313,0.07,0.75
41314,0.42,0.94
41315,0.02,0.03
41316,0.02,0.13
41317,0.22,0.52
41318,0.23,0.96
41319,0.1,0.07
41320,0.18,0.24
41321,0.29,0.75
41322,0.16,0.92
41323,0.04,0.44
41324,0.55,0.54
41325,0.02,0.32
41326,0.06,0.49
41327,0.03,0.03
41328,0.11,0.13
41329,0.83,0.95
41330,0.16,0.23
41331,0.03,0.24
41332,0.02,0.98
41333,0.62,0.48
41334,0,0.94
41335,0.01,0.43
41336,0.04,0.01
41337,0.34,0.64
41338,0,0.05
41339,0.08,0.96
41340,0.57,0.81
41341,0.03,0.52
41342,0.07,0.98
41343,0.76,0.93
41344,0.99,0.96
41345,0.07,0.05
41346,0.01,0.03
41347,0.04,0.09
41348,0.1,0.2
41349,0.04,0.54
41350,0.57,0.92
41351,0.08,0.37
41352,0.29,0.81
41353,0,0.12
41354,0.08,0.35
41355,0.07,0.05
41356,0.03,0.94
41357,0.22,0.27
41358,0.04,0.26
41359,0.44,0.53
41360,0.49,0.21
41361,0.15,0.35
41362,0.05,0.42
41363,0.06,0.3
41364,0.09,0.12
41365,0.08,0.36
41366,0.07,0.07
41367,0.04,0.02
41368,0.04,0.91
41369,0.08,0.08
41370,0.03,0.62
41371,0.07,0.28
41372,0.01,0.65
41373,0.03,0.05
41374,0.05,0.07
41375,0.1,0.22
41376,0.09,0.78
41377,0.31,0.22
41378,0.35,0.36
41379,0,0.1
41380,0.12,0.77
41381,0.01,0.04
41382,0.43,0.45
41383,0.1,0.36
41384,0.03,0.45
41385,0.01,0.27
41386,0.2,0.19
41387,0.29,0.57
41388,0.06,0.63
41389,0.01,0.18
41390,0,0.77
41391,0.72,0.66
41392,0.12,0.07
41393,0.06,0.73
41394,0.12,0.16
41395,0.29,0.02
41396,0,0.2
41397,0.11,0.85
41398,0.43,0.64
41399,0,0.83
41400,0.33,0.72
41401,0.25,0.7
41402,0.19,0.29
41403,0.2,0.04
41404,0.07,0.98
41405,0.15,0.48
41406,0.52,0.78
41407,0.12,0.96
41408,0.09,0.49
41409,0.42,0.44
41410,0.15,0.49
41411,0.03,0.4
41412,0.02,0.51
41413,0.83,0.83
41414,0,0.68
41415,0.09,0.41
41416,0.05,0.13
41417,0.06,0.94
41418,0.43,0.07
41419,0.31,0.81
41420,0.02,0.82
41421,0.98,0.97
41422,0.08,0.76
41423,0.54,0.8
41424,0.12,0.52
41425,0.53,0.87
41426,0.07,0.16
41427,0.02,0.49
41428,0.06,0.79
41429,0.27,0.07
41430,0.04,0.42
41431,0.78,0.93
41432,0,0.04
41433,0.81,0.99
41434,0.14,0.1
41435,0.09,0.25
41436,0.41,0.69
41437,0.05,0.73
41438,0.04,0.13
41439,0,0.05
41440,0,0.09
41441,0.01,0.44
41442,0.23,0.89
41443,0.03,0.06
41444,0.23,0.96
41445,0.2,0.32
41446,0.07,0.62
41447,0.46,0.81
41448,0.03,0.05
41449,0.12,0.88
41450,0.35,0.34
41451,0.08,0.18
41452,0,0.53
41453,0.27,0.52
41454,0.54,0.65
41455,0.23,0.45
41456,0.86,0.72
41457,0,0.47
41458,0.12,0.35
41459,0.04,0.08
41460,0.34,0.64
41461,0.1,1
41462,0.21,0.22
41463,0.19,0.93
41464,0.09,0.32
41465,0.06,0.44
41466,0,0.3
41467,0.14,0.45
41468,0,0.85
41469,0.32,0.65
41470,0.02,0.22
41471,0.65,0.88
41472,0.24,0.8
41473,0.85,0.95
41474,0.56,0.98
41475,0.05,0.65
41476,0.07,0.21
41477,0.37,0.53
41478,0.07,0.23
41479,0.6,0.54
41480,0.07,0.18
41481,0.02,0.16
41482,0.05,0.08
41483,0,0.58
41484,0.11,0.06
41485,0.14,0
41486,0.06,0.07
41487,0.7,0.82
41488,0.15,0.09
41489,0.13,0.52
41490,0.02,0.64
41491,0.36,0.84
41492,0.2,0.29
41493,0.39,0.73
41494,0.01,0.96
41495,0.13,0.31
41496,0.01,0.77
41497,0.07,0.42
41498,0.18,0.07
41499,0.32,0.61
41500,0.14,0.21
41501,0.17,0.97
41502,0.09,0.49
41503,0.36,0.41
41504,0.1,0.86
41505,0.4,0.53
41506,0.29,0.23
41507,0.01,0.13
41508,0.06,0.16
41509,0.08,0.14
41510,0,0.59
41511,0.02,0.4
41512,0.11,0.11
41513,0.62,0.48
41514,0.13,0.22
41515,0.13,0.3
41516,0,0.92
41517,0.02,0.04
41518,0.64,0.7
41519,0.03,0.72
41520,0.23,0.76
41521,0.02,0.7
41522,0.17,0.15
41523,0.03,0.07
41524,0.19,0.76
41525,0.24,0.73
41526,0,0.4
41527,0.01,0.1
41528,0.37,0.92
41529,0.18,0.6
41530,0.07,0.05
41531,0.84,0.74
41532,0.77,0.31
41533,0.38,0.62
41534,0.51,0.96
41535,0.07,0.21
41536,0.69,0.85
41537,0.29,0.67
41538,0.26,0.71
41539,0.27,0.53
41540,0.1,0.47
41541,0.93,0.98
41542,0.67,0.39
41543,0.29,0.32
41544,0.07,0.31
41545,0.14,0.69
41546,0.28,0.64
41547,0.09,0.5
41548,0.24,0.62
41549,0,0.36
41550,0.44,0.73
41551,0.01,0.77
41552,0.07,0.58
41553,0.01,0.23
41554,0.32,0.68
41555,0.14,0.2
41556,0.46,0.5
41557,0.15,0.96
41558,0.79,0.8
41559,0.08,0.13
41560,0.02,0.3
41561,0.63,0.61
41562,0.33,0.2
41563,0.01,0.71
41564,0.43,0.24
41565,0.1,0.43
41566,0.28,0.49
41567,0.51,0.69
41568,0.22,0.77
41569,0,0.04
41570,0.17,0.85
41571,0.02,0.16
41572,0.12,0.65
41573,0.21,0.76
41574,0,0.14
41575,0.62,0.96
41576,0.39,0.43
41577,0,0.83
41578,0.01,0.15
41579,0,0.07
41580,0.05,0.69
41581,0,0
41582,0.46,0.14
41583,0.21,0.62
41584,0.04,0.96
41585,0.54,0.57
41586,0.04,0.2
41587,0.44,0.54
41588,0.22,0.22
41589,0.73,0.75
41590,0.1,0.48
41591,0.09,0.76
41592,0.23,0.65
41593,0.11,0.54
41594,0.16,0.07
41595,0.09,0.2
41596,0.59,0.88
41597,0.15,0.1
41598,0.91,0.92
41599,0.11,0.86
41600,0.13,0.39
41601,0.32,0.53
41602,0.29,0.59
41603,0.07,0.15
41604,0.75,0.89
41605,0.05,0.37
41606,0.19,0.07
41607,0.5,0.67
41608,0.06,0.66
41609,0.04,0.31
41610,0,0.11
41611,0.05,0.46
41612,0,0.65
41613,0.86,0.87
41614,0.88,0.91
41615,0.86,1
41616,0.87,0.9
41617,0.04,0.89
41618,0.9,0.96
41619,0.17,0.2
41620,0.16,0.42
41621,0.2,0.54
41622,0.66,0.66
41623,0.39,0.59
41624,0.89,0.41
41625,0.95,0.78
41626,0.02,0.02
41627,0.24,0.22
41628,0.01,0.03
41629,0.02,0.22
41630,0.39,0.39
41631,0.41,0.59
41632,0.54,0.75
41633,0,0.26
41634,0.42,0.41
41635,0.7,0.85
41636,0.15,0.12
41637,0.12,0.06
41638,0,0.01
41639,0.35,0.62
41640,0.57,0.81
41641,0.37,0.7
41642,0.01,0.05
41643,0.13,0.27
41644,0.1,0.18
41645,0,0.99
41646,0.54,0.78
41647,0,0.68
41648,0.07,0.12
41649,0.3,0.29
41650,0.22,0.63
41651,0.04,0.95
41652,0.53,0.88
41653,0.08,0.07
41654,0.05,0.3
41655,0,0
41656,0.37,0.61
41657,0.07,0.16
41658,0.31,0.93
41659,0.07,0.24
41660,0.02,0.87
41661,0.35,0.66
41662,0,0.63
41663,0.16,0.24
41664,0.86,0.83
41665,0.06,0.17
41666,0.12,0.75
41667,0.02,0.12
41668,0.03,0.18
41669,0.02,0.04
41670,0.11,0.33
41671,0,0.11
41672,0.01,0.13
41673,0,0.05
41674,0.04,0.04
